GeneID	PathwayID	Symbol	ENSEMBL
10319	hsa05222	LAMC3	ENSG00000050555
10912	hsa05222	GADD45G	ENSG00000130222
1147	hsa05222	CHUK	ENSG00000213341
1163	hsa05222	CKS1B	ENSG00000173207
1164	hsa05222	CKS2	ENSG00000123975
1282	hsa05222	COL4A1	ENSG00000187498
1284	hsa05222	COL4A2	ENSG00000134871
1285	hsa05222	COL4A3	ENSG00000169031
1286	hsa05222	COL4A4	ENSG00000081052
1287	hsa05222	COL4A5	ENSG00000188153
1288	hsa05222	COL4A6	ENSG00000197565
1643	hsa05222	DDB2	ENSG00000134574
1647	hsa05222	GADD45A	ENSG00000116717
1869	hsa05222	E2F1	ENSG00000101412
1870	hsa05222	E2F2	ENSG00000007968
1871	hsa05222	E2F3	ENSG00000112242
207	hsa05222	AKT1	ENSG00000142208
208	hsa05222	AKT2	ENSG00000105221
2272	hsa05222	FHIT	ENSG00000189283
22798	hsa05222	LAMB4	ENSG00000091128
2335	hsa05222	FN1	ENSG00000115414
284217	hsa05222	LAMA1	ENSG00000101680
317	hsa05222	APAF1	ENSG00000120868
329	hsa05222	BIRC2	ENSG00000110330
330	hsa05222	BIRC3	ENSG00000023445
331	hsa05222	XIAP	ENSG00000101966
3551	hsa05222	IKBKB	ENSG00000104365
3655	hsa05222	ITGA6	ENSG00000091409
3673	hsa05222	ITGA2	ENSG00000164171
3674	hsa05222	ITGA2B	ENSG00000005961
3675	hsa05222	ITGA3	ENSG00000005884
3685	hsa05222	ITGAV	ENSG00000138448
3688	hsa05222	ITGB1	ENSG00000150093
3908	hsa05222	LAMA2	ENSG00000196569
3909	hsa05222	LAMA3	ENSG00000053747
3910	hsa05222	LAMA4	ENSG00000112769
3911	hsa05222	LAMA5	ENSG00000130702
3912	hsa05222	LAMB1	ENSG00000091136
3913	hsa05222	LAMB2	ENSG00000172037
3914	hsa05222	LAMB3	ENSG00000196878
3915	hsa05222	LAMC1	ENSG00000135862
3918	hsa05222	LAMC2	ENSG00000058085
4149	hsa05222	MAX	ENSG00000125952
4609	hsa05222	MYC	ENSG00000136997
4616	hsa05222	GADD45B	ENSG00000099860
4790	hsa05222	NFKB1	ENSG00000109320
4792	hsa05222	NFKBIA	ENSG00000100906
4843	hsa05222	NOS2	ENSG00000007171
51426	hsa05222	POLK	ENSG00000122008
5290	hsa05222	PIK3CA	ENSG00000121879
5291	hsa05222	PIK3CB	ENSG00000051382
5293	hsa05222	PIK3CD	ENSG00000171608
5295	hsa05222	PIK3R1	ENSG00000145675
5296	hsa05222	PIK3R2	ENSG00000105647
54205	hsa05222	CYCS	ENSG00000172115
5728	hsa05222	PTEN	ENSG00000171862
5743	hsa05222	PTGS2	ENSG00000073756
5747	hsa05222	PTK2	ENSG00000169398
578	hsa05222	BAK1	ENSG00000030110
581	hsa05222	BAX	ENSG00000087088
5915	hsa05222	RARB	ENSG00000077092
5925	hsa05222	RB1	ENSG00000139687
595	hsa05222	CCND1	ENSG00000110092
596	hsa05222	BCL2	ENSG00000171791
5970	hsa05222	RELA	ENSG00000173039
598	hsa05222	BCL2L1	ENSG00000171552
6256	hsa05222	RXRA	ENSG00000186350
6257	hsa05222	RXRB	ENSG00000204231
6258	hsa05222	RXRG	ENSG00000143171
6502	hsa05222	SKP2	ENSG00000145604
7157	hsa05222	TP53	ENSG00000141510
7185	hsa05222	TRAF1	ENSG00000056558
7186	hsa05222	TRAF2	ENSG00000127191
7187	hsa05222	TRAF3	ENSG00000131323
7188	hsa05222	TRAF5	ENSG00000082512
7189	hsa05222	TRAF6	ENSG00000175104
7709	hsa05222	ZBTB17	ENSG00000116809
79444	hsa05222	BIRC7	ENSG00000101197
836	hsa05222	CASP3	ENSG00000164305
842	hsa05222	CASP9	ENSG00000132906
8503	hsa05222	PIK3R3	ENSG00000117461
8517	hsa05222	IKBKG	ENSG00000269335
898	hsa05222	CCNE1	ENSG00000105173
9134	hsa05222	CCNE2	ENSG00000175305
9618	hsa05222	TRAF4	ENSG00000076604
10000	hsa05223	AKT3	ENSG00000117020
1019	hsa05223	CDK4	ENSG00000135446
1021	hsa05223	CDK6	ENSG00000105810
1026	hsa05223	CDKN1A	ENSG00000124762
1029	hsa05223	CDKN2A	ENSG00000147889
10912	hsa05223	GADD45G	ENSG00000130222
11186	hsa05223	RASSF1	ENSG00000068028
1643	hsa05223	DDB2	ENSG00000134574
1647	hsa05223	GADD45A	ENSG00000116717
1869	hsa05223	E2F1	ENSG00000101412
1870	hsa05223	E2F2	ENSG00000007968
1871	hsa05223	E2F3	ENSG00000112242
1950	hsa05223	EGF	ENSG00000138798
1956	hsa05223	EGFR	ENSG00000146648
2064	hsa05223	ERBB2	ENSG00000141736
207	hsa05223	AKT1	ENSG00000142208
208	hsa05223	AKT2	ENSG00000105221
2272	hsa05223	FHIT	ENSG00000189283
2309	hsa05223	FOXO3	ENSG00000118689
238	hsa05223	ALK	ENSG00000171094
27436	hsa05223	EML4	ENSG00000143924
2885	hsa05223	GRB2	ENSG00000177885
3082	hsa05223	HGF	ENSG00000019991
3265	hsa05223	HRAS	ENSG00000174775
369	hsa05223	ARAF	ENSG00000078061
3718	hsa05223	JAK3	ENSG00000105639
3798	hsa05223	KIF5A	ENSG00000155980
3799	hsa05223	KIF5B	ENSG00000170759
3800	hsa05223	KIF5C	ENSG00000168280
3845	hsa05223	KRAS	ENSG00000133703
4233	hsa05223	MET	ENSG00000105976
4616	hsa05223	GADD45B	ENSG00000099860
4893	hsa05223	NRAS	ENSG00000213281
51426	hsa05223	POLK	ENSG00000122008
5170	hsa05223	PDPK1	ENSG00000140992
5290	hsa05223	PIK3CA	ENSG00000121879
5291	hsa05223	PIK3CB	ENSG00000051382
5293	hsa05223	PIK3CD	ENSG00000171608
5295	hsa05223	PIK3R1	ENSG00000145675
5296	hsa05223	PIK3R2	ENSG00000105647
5335	hsa05223	PLCG1	ENSG00000124181
5336	hsa05223	PLCG2	ENSG00000197943
5578	hsa05223	PRKCA	ENSG00000154229
5579	hsa05223	PRKCB	ENSG00000166501
5582	hsa05223	PRKCG	ENSG00000126583
5594	hsa05223	MAPK1	ENSG00000100030
5595	hsa05223	MAPK3	ENSG00000102882
5604	hsa05223	MAP2K1	ENSG00000169032
5605	hsa05223	MAP2K2	ENSG00000126934
572	hsa05223	BAD	ENSG00000002330
578	hsa05223	BAK1	ENSG00000030110
581	hsa05223	BAX	ENSG00000087088
5894	hsa05223	RAF1	ENSG00000132155
5915	hsa05223	RARB	ENSG00000077092
5925	hsa05223	RB1	ENSG00000139687
595	hsa05223	CCND1	ENSG00000110092
5979	hsa05223	RET	ENSG00000165731
6256	hsa05223	RXRA	ENSG00000186350
